,video_id,popularity,title_length,nation
679,fDRrqJU4-Tk,23,27,US
680,8pfXS-SwbTw,23,58,GB
681,8KgiaRPxRnQ,23,45,GB
682,4LlQwTgB5Rc,23,60,US
683,Ks6I2rtI4ms,23,30,GB
684,DkXD5949qqQ,23,90,GB
685,ewm0y9nL--Q,23,54,GB
686,zXHUHx4R9kI,23,25,GB
687,n1WpP7iowLc,23,42,GB
688,UqItlHUSN-4,23,44,GB
689,_zCDvOsdL9Q,23,44,US
690,8mCcM-PUmLM,23,26,GB
691,WBxwX1myxqc,23,46,GB
692,I6N-XuYllgA,23,95,GB
693,8BQqX3bUqtY,23,48,GB
694,CZ7KRUYQyKE,23,49,GB
695,I8S7ZH4-wIs,23,72,GB
696,VloKUNlNG2s,23,33,GB
697,_zu53yAoTJE,23,45,GB
698,VY1eFxgRR-k,23,26,GB
699,ceJcHUoO734,23,42,GB
700,IMQCrDQWcvQ,23,84,GB
701,eqVHah0f-1c,23,99,GB
702,v1OhsiZjpww,23,41,GB
703,V3EYjVPRClU,23,27,GB
704,3uGIEY7tdg8,23,42,GB
705,#NAME?,23,41,US
706,lo57l5ZDgwU,23,80,GB
707,rRr1qiJRsXk,23,57,US
708,KB_GCuJwPE4,23,40,GB
709,S9ibNh16xfs,23,70,US
710,nNZrc_XvF30,23,36,US
711,XbxRqlHtKUE,23,25,US
712,N1HAMUAXzbs,23,42,GB
713,2B85lYenaxE,23,77,GB
714,SlbY1tGARUA,23,88,GB
715,3ATQvgkXT9E,23,79,GB
716,86ysRAffCpI,23,44,US
717,XdNOI-q70q4,23,54,US
718,Hgiu9cqph5Y,23,33,US
719,UCKC-QVcVn0,23,36,GB
720,xrMfUeOPWto,23,17,US
721,ifkRhaEDzzo,23,40,GB
722,k2NskGo6x40,23,80,GB
723,#NAME?,22,34,GB
724,p8npDG2ulKQ,22,63,GB
725,ILZ7Oy3gM5U,22,44,GB
726,#NAME?,22,42,GB
727,4ughEPQGd8w,22,54,GB
728,x_joMJBrT34,22,44,US
729,M-E5wDgptQA,22,52,GB
730,ZUSPD9zOyJs,22,40,US
731,hpapqEeb36k,22,46,GB
732,GfCqMv--ncA,22,43,GB
733,Zv7mc3TygO4,22,26,GB
734,J3vav5Sfhrw,22,52,GB
735,HS6R2Q7eRdg,22,13,GB
736,2fGXDFiFBhg,22,22,GB
737,Htu3va7yDMg,22,67,GB
738,g0xVbwXs9jo,22,54,GB
739,4lm75v4Ndlg,22,57,US
740,ZlPgrJFMFYY,22,33,GB
741,efxiDBygvdg,22,56,GB
742,HI-mXMr8glQ,22,27,GB
743,4cucHc2vef4,22,21,GB
744,NHZr6P1csiY,22,19,US
745,yDiXQl7grPQ,22,50,US
746,g4Hbz2jLxvQ,22,57,GB
747,gA-NDZb29I4,22,43,GB
748,7PmUtmfTmbg,22,41,GB
749,V-F7tpdPZ-E,22,54,GB
750,WtE011iVx1Q,22,56,GB
751,PcuRZ3WACBU,22,75,GB
752,LnFsp6iM5dg,22,62,US
753,tAn7wxn2Atk,22,62,GB
754,gaEPYljtIAw,22,37,GB
755,h-w7QZo0XSc,22,20,US
756,sn3Ct2_L4OA,22,48,GB
757,fAIX12F6958,22,63,GB
758,ESKmRiLjNpg,22,92,US
759,sq4hYZlDPec,22,82,US
760,kIHhVkkHV2k,22,63,GB
761,hFFn8K2O4po,22,68,GB
762,ymrTNoGnP5Q,22,38,GB
763,AQNj9fMnzDo,22,38,GB
764,jzLlsbdrwQk,22,24,US
765,k1cA-Wh3Tc0,22,46,GB
766,tfaGleA4qYo,22,77,GB
767,k2p9gsjcfQY,22,39,GB
768,1Xgm5R4eMao,22,51,US
769,vjnqABgxfO0,22,34,US
770,s1APv5uO2VU,22,37,US
771,UceaB4D0jpo,22,36,GB
772,ulCdoCfw-bY,22,48,US
773,tn0hCTyj2Kc,22,43,US
774,k5TqNsr6YuQ,22,23,GB
775,X1VzzNbfPaM,22,49,GB
776,E2qtPth2W6w,22,22,US
777,EBYsx1QWF9A,22,53,GB
778,PWwvR6cSH4o,22,21,GB
779,V69XYIRjKww,22,65,GB
780,G3Sl2vJrmf0,22,57,GB
781,VeDIOvlN2Gg,22,48,GB
782,TWpt-ze_cYU,22,31,GB
783,TX0UsGn0GPc,22,62,GB
784,GKBI_bVFSfs,22,97,GB
785,jD83QaWy8LI,22,92,US
786,GJTtiYMdMtk,22,41,GB
787,jG1JY0rt2Os,22,37,GB
788,RP3UsFrDJfY,22,63,GB
789,OHOkdEBpwDc,22,77,GB
790,OTVF8zFIyyQ,22,89,GB
791,f6Egj7ncOi8,22,64,GB
792,gsKjJRSmYio,22,52,GB
793,wS4ESheuHDY,22,17,GB
794,oEtEBOy0ys8,22,45,GB
795,QODABIgXtCM,22,36,GB
796,Ya_trIAWIXA,22,74,US
797,vAuO3bHxSpc,22,31,US
798,0EQuVfP-vXs,22,66,GB
799,6uJf2IT2Zh8,22,37,GB
800,YL9sNrOlK-I,22,72,GB
801,YKWGQyz-oLw,22,77,US
802,Tp_hNsBjXQA,22,36,GB
803,fsoyuZDgkxM,22,61,GB
804,PGRcxXLfWrM,22,49,US
805,JtIY1Naxg0M,21,28,GB
806,LPsRp7uUXUk,21,31,GB
807,9S9O2T1B6xE,21,29,GB
808,SA7AIQw-7Ms,21,56,GB
809,tT-lTxhW7pY,21,67,GB
810,KZ_eXk5t0r0,21,70,GB
811,mdTv3V4ALzg,21,80,US
812,u_SA2QkZd24,21,55,GB
813,9mQk7Evt6Vs,21,32,GB
814,Ut7e-0X8lds,21,52,GB
815,lw_KFCgcvA4,21,33,GB
816,amtC28yfYCM,21,59,US
817,MBR2kxt7RK8,21,42,US
818,B-t4bU3-lHA,21,56,GB
819,AshvBTw5Z84,21,29,US
820,pKkf2KCc6xo,21,96,US
821,SuzlcQc1iks,21,31,US
822,ArVEH6KS6dA,21,46,GB
823,uVcvhKTVZ8g,21,32,US
824,Bs-Hr-gEJAU,21,45,US
825,3WlhLmh7uiQ,21,34,US
826,KUaIX_3W7GA,21,94,GB
827,AcZBI8UaMso,21,77,GB
828,DIBw9dSVKdU,21,67,US
829,mBrdEYW0Vno,21,71,GB
830,JpvC3j9Qxus,21,67,GB
831,IdyXKJ8NcNI,21,20,GB
832,xp0m08eOD5U,21,47,GB
833,AFbu21AGSho,21,68,US
834,9NC2saE5MbQ,21,26,US
835,s12qaVEyW14,21,22,GB
836,tJv-xtxKkQY,21,42,US
837,nRafaCcfrcI,21,36,GB
838,NBkC83-vh9A,21,33,GB
839,sjN-NGsRg9g,21,44,GB
840,PxJrWCSJfBk,21,57,GB
841,nd4cLL_MP7M,21,43,US
842,PUvVjWR3zTQ,21,47,GB
843,79dZ8JBTIL4,21,86,GB
844,w8AJBlmLMZM,21,32,US
845,5E4ZBSInqUU,21,42,GB
846,ntLtNTUCuII,21,66,GB
847,YJ25apqV-C8,21,82,GB
848,NWOz3OZ6J9M,21,35,US
849,sD9_l3oDOag,21,34,GB
850,6mDsa-AqNcQ,21,25,GB
851,YgZiM_prrgo,21,47,GB
852,qpAo_XvCQaQ,21,66,GB
853,izyX4qtsVew,21,78,GB
854,Yv_rod8-Ma0,21,83,GB
855,we5djgQwK9w,21,24,US
856,ZKZwrlNHMkk,21,60,US
857,7a6irhXRudo,21,62,GB
858,Q9vZHbcx6cQ,21,41,GB
859,9JBKuNrd5m8,21,55,US
860,QDk-xa1oBXw,21,90,US
861,MgMLdq9DnNc,21,23,GB
862,94n19Cp2O2o,21,62,GB
863,RECFTvCXhPk,21,82,GB
864,L_SyKf-ETlY,21,70,GB
865,kXIF2FQpgjM,21,32,GB
866,8gHURYmTzFs,21,32,GB
867,QwZT7T-TXT0,21,9,GB
868,Qi7t_g5QObs,21,48,GB
869,4KtBBzHWmTI,21,71,GB
870,LgmxMuW6Fsc,21,34,GB
871,WyZz9muaKFc,21,81,US
872,4WnizmrnJlk,21,80,GB
873,86sFN_2kw5k,21,35,GB
874,X6SaVOLRcF4,21,57,GB
875,EEIP1YpFXrE,21,14,GB
876,_PgMjA4x3rE,21,35,US
877,4k9bXpi1tU4,21,17,US
878,XHkAjUVoQME,21,66,GB
879,ibI5-k5sin8,21,35,GB
880,t0VsbEqfAvo,21,87,US
881,fYUXvrF85uQ,21,39,US
882,gZItyr1SNjU,21,34,GB
883,f1fXCRtSUWU,21,13,US
884,fN5HV79_8B8,21,72,GB
885,eQVhAN7-IAw,21,65,GB
886,eZRmP-l3Nz0,21,61,GB
887,2pVHOaT9CZ4,21,71,GB
888,#NAME?,21,66,GB
889,-7_ATlZ-zMc,21,13,US
890,eVoXmDdI6Qg,21,64,GB
891,hSvnepZS26s,21,67,GB
892,hLljd8pfiFg,21,30,GB
893,fC8gutkCu1c,21,64,GB
894,zMV51hydg8E,21,29,GB
895,zvb2kBii-OU,21,77,GB
896,fIElFIuzGLI,20,49,GB
897,w2A8q3XIhu0,20,31,GB
898,yzGmnjDFuZE,20,56,GB
899,h3EJICKwITw,20,60,GB
900,MICQb4QW448,20,64,GB
901,IIS1M7m9tw8,20,30,GB
902,FB64ez0kf1c,20,82,GB
903,2AAUadR6Hjw,20,91,GB
904,oJ2faqXlU1s,20,88,US
905,C8dfiDeJeDU,20,29,GB
906,li6f_0x0IGE,20,35,GB
907,mebZJFd8_Vw,20,39,GB
908,NKin_i1pcFA,20,61,GB
909,cZYNADOHhVY,20,30,US
910,ijnp0bn0u6o,20,62,GB
911,L87HuKmGwVQ,20,32,US
912,HPc8QMycGno,20,50,GB
913,LnA7Au-DLUM,20,77,US
914,S0NMTuz9Duo,20,77,GB
915,3iUfzN4RAB8,20,47,US
916,RBbkCEHBw_I,20,54,US
917,UuCq8mtK8J4,20,32,GB
918,8KT1UCsOE74,20,29,GB
919,rsEne1ZiQrk,20,46,US
920,GnevZOMl78I,20,31,GB
921,Mjl4OReUX-c,20,54,GB
922,9jRtpMKLsts,20,65,US
923,4pq_VGpPooM,20,21,GB
924,pvxIoue1Qpw,20,84,GB
925,Da2crn5NXc4,20,31,GB
926,aJ9XruZm_Hg,20,21,GB
927,i7FgneNlM14,20,81,GB
928,lwzfPL-rJqA,20,56,GB
929,paxgKBUK4wQ,20,42,GB
930,dGaX8AuGiuk,20,54,GB
931,zXV4Sgeyr2c,20,87,GB
932,5n9xafjynJA,20,48,GB
933,QNNcl2mEHzQ,20,46,GB
934,FeRi86DcfyA,20,58,GB
935,44W9qstI8H8,20,79,GB
936,S0nbOenwCLw,20,69,GB
937,#NAME?,20,16,GB
938,qSKOPBVkpJk,20,41,US
939,T1B1CxmAXLk,20,38,GB
940,IVzGsh0zRec,20,37,GB
941,WyWqEFeKX2E,20,30,GB
942,48-pr5-G6Pw,20,40,GB
943,99t4EBwIAt8,20,62,US
944,Oqca3fl0GEQ,20,69,GB
945,494VkPnSvJk,20,47,GB
946,kjC1zmZo30U,20,24,US
947,XvIpLfV5GKo,20,45,GB
948,inZzcTXYowY,20,43,GB
949,nrB7aqfRzyE,20,31,GB
950,Kc6CIwBVo5s,20,42,US
951,HdusPnywwPI,20,20,US
952,yO9snUMvRuU,20,36,US
953,vDyYMcjf500,20,72,US
954,m9sR3Z0vVOc,20,31,US
955,sV7eDd1d7LI,20,38,US
956,Zo_mpwmashg,20,48,GB
957,__1SjDrSMik,20,33,GB
958,DRfniGCgW0I,20,15,GB
959,tpa4kp4lK60,20,21,US
960,ssk48FCVolk,20,68,US
961,Q-oM2BQ8Jow,20,24,GB
962,PAHm7SEhhuw,20,100,US
963,61G3tDZQNhg,20,94,GB
964,61SWGdZ2p2M,20,89,GB
965,azFsk42kb5E,20,89,US
966,wT_yPn3LfNA,20,39,US
967,kJzSzGbfc0k,20,18,US
968,mmP1aHJjJ-U,20,84,US
969,kUosDBUjq5A,20,49,US
970,hq1ijbMabsM,20,54,GB
971,H0g4JxKp4fc,20,7,US
972,KVit4vSAMsk,20,76,US
973,nuKhpdLgR2U,20,49,GB
974,Hh-YcWJTt7Y,20,50,US
975,YuAA5DEXbG4,20,18,GB
976,x2KAYep8FwI,20,37,US
977,INRXOIgmNUU,20,55,GB
978,puREqwXzyCI,20,41,GB
979,P6ODTQKhaXk,20,21,GB
980,CUNq2_VjRn4,20,25,US
981,nUv22OHdjQU,20,63,GB
982,y-CvcTfcllk,20,25,GB
983,INHVfx05Sy8,20,51,GB
984,ao7JzzfIqVE,20,42,GB
985,je_0dC12gOs,20,70,GB
986,I-BGTp-I9aU,20,31,US
987,LftOOM6qlJ4,20,49,GB
988,4OiHwMtKwis,20,37,GB
989,nVrkQyLS4oE,20,35,GB
990,4JGWxG-vE24,20,86,GB
991,NsJkUfrqLzY,20,35,GB
992,cosN6ilQ5u0,20,40,GB
993,Tn8hOPeAnIM,20,64,US
994,xVU8nEIsapY,20,51,US
995,UhiXEgqhBWs,20,32,US
996,Nsg6ZDd4NfQ,20,54,GB
997,fS2fsa1fuIw,20,21,GB
998,3_keXD1yV3E,20,53,GB
999,6TOSV3-7hzU,20,69,GB
1000,w4AImq08j9o,20,34,GB
1001,D8mu5AgUsPs,20,91,GB
1002,RdMWIgZIPD8,20,24,GB
1003,7WbdxpZ6Khc,20,75,GB
1004,zUDcGDK_bRw,20,43,GB
1005,NsFna-Z1MjU,20,24,US
1006,cUa93K56cc0,20,56,US
1007,vRf3azp1pak,20,85,US
1008,e7WSwRVKwBo,20,71,GB
1009,bGW2eZGnznk,20,45,GB
1010,Z1rZAT2GtmI,20,42,GB
1011,juYDGDEIGVk,20,56,GB
1012,gDXwhHm4GhM,20,57,US
1013,q260bjSiyq0,19,29,GB
1014,JyG5hdbQpDM,19,41,US
1015,m1-rpd3S-48,19,39,US
1016,xe5tXZs-iWw,19,77,US
1017,8HvwNOSnveE,19,42,GB
1018,BtvRaMPJWLs,19,35,US
1019,zbyu6MOzpLE,19,42,GB
1020,LryQJ25CnKU,19,43,US
1021,Hk5dxn5dj2M,19,38,US
1022,IXNrHusLXoM,19,60,GB
1023,scLYjsvrUMk,19,57,GB
1024,Kf2-86o5S1o,19,39,US
1025,C_ijc7A5oAc,19,35,GB
1026,4W_YgNW7gs0,19,47,GB
1027,vDtyaRoonx4,19,40,US
1028,SoKQzAhXkbw,19,29,US
1029,c1npkEoEtos,19,27,US
1030,15aTCG3as6Q,19,74,GB
1031,pDi7cezk9CA,19,29,GB
1032,taxAD2LePy8,19,53,GB
1033,Dan2YMDCpms,19,55,US
1034,5bJ_gb19pKQ,19,32,US
1035,w9JrUVI_h4I,19,27,US
1036,zUrDUxh5xS0,19,39,GB
1037,0gwkMY-mzUQ,19,51,GB
1038,iWeNDPTYAZw,19,91,US
1039,ErKz5mD61q4,19,40,GB
1040,tugFFhML7VY,19,20,US
1041,SbrOMrjhyvI,19,76,GB
1042,vFK7oWLWapc,19,18,GB
1043,8iFGgfJiLsg,19,44,GB
1044,fABSffnIhrk,19,38,GB
1045,WeyLEe1T0yo,19,44,GB
1046,bI31WqFDxNs,19,36,GB
1047,Ddt0k3yU9Q8,19,62,GB
1048,VnaOp89Ir48,19,34,GB
1049,mHbWgIy3wmo,19,85,US
1050,FjqBekVMwjQ,19,30,GB
1051,DhwwTxTh5To,19,43,GB
1052,8eo-L_3OWAQ,19,46,US
1053,a9esk9m9PqQ,19,38,GB
1054,Fjm81OPZbpU,19,64,GB
1055,t1v0BgiYgHE,19,86,GB
1056,kjaHhduqS5o,19,61,GB
1057,2Vv-BfVoq4g,19,43,GB
1058,8Y4eFnLRIzI,19,48,GB
1059,ElmsIGT85tI,19,21,GB
1060,zslYmBRhdOM,19,55,GB
1061,abSc5wLOqBM,19,77,GB
1062,_EvMYEfF_hQ,19,69,GB
1063,A0FZIwabctw,19,22,US
1064,Yo0RvZZz_ds,19,45,GB
1065,zZTyHHxJAzw,19,90,US
1066,KyQyz2upSgY,19,33,US
1067,ggpoZyF2lU0,19,50,GB
1068,5LoBGoQPUNc,19,57,US
1069,feYykx3Fq-k,19,36,US
1070,f_lDdj755PA,19,66,GB
1071,RrhSJzM8NLE,19,32,GB
1072,d3h_uD-5d7A,19,28,GB
1073,me5ifeBFaFo,19,19,GB
1074,_4_V7ZGCYDE,19,83,GB
1075,9pbCuFxRuqs,19,44,GB
1076,LO0FwPXJbi0,19,19,GB
1077,ZCPwpcurYns,19,22,US
1078,YpnV0M6XTc8,19,25,GB
1079,oYL6kldXWkg,19,60,GB
1080,3a3vMfOCb3Q,19,94,GB
1081,FFsp5b4AUTE,19,70,GB
1082,XaKDp3ijSx0,19,23,US
1083,2KuqjW0WtZg,19,55,US
1084,p1jllz43xZE,19,56,US
1085,UQHSK-kgONk,19,74,GB
1086,URfbzdgxFmE,19,60,GB
1087,jxWJLs7_doc,19,49,US
1088,NjMd89dggAk,19,72,US
1089,UVaeRX9LybU,19,77,GB
1090,jyTqvjvj8sM,19,26,GB
1091,nSSXvOidHeg,19,53,GB
1092,nQySbNGu4g0,19,53,US
1093,ToY6sjSV8h8,19,24,GB
1094,mkpINSUnDpA,19,99,GB
1095,HszBf-CJeVE,19,34,GB
1096,9m9oO84Q2fk,19,33,US
1097,1dQEfL2BfUM,19,31,GB
1098,5Kk5QxB9lWk,19,21,GB
1099,syAXXLxO8tw,19,26,US
1100,whwUlzuLfs4,19,75,US
1101,PpElRBQ-yGc,19,46,GB
1102,1J76wN0TPI4,19,83,US
1103,PHWAZNkqwN4,19,18,GB
1104,e2ExvdtmIyU,19,68,GB
1105,2YVMusIxisY,19,41,GB
1106,wjj2upnfBI0,19,42,US
1107,z14A0Vblm0I,19,36,GB
1108,g2GbkH12xMg,19,38,GB
1109,cL5oCP0VIEI,19,47,GB
1110,VDndE432GpU,19,52,GB
1111,nLXCutcsoKQ,19,51,US
1112,lrWRy9BBp-c,19,38,GB
1113,CYebJBcLZHA,19,97,GB
1114,FepIkIILumA,19,34,US
1115,d5w7iCkHvaU,19,99,GB
1116,IcDI1iWmIp8,19,64,US
1117,h6Yx7IIl8iY,19,89,GB
1118,gs-iqvX6pOA,19,27,US
1119,6l9go9X1EbE,19,40,GB
1120,X-QSZhh_YWg,19,51,GB
1121,Mdm8rpv045U,19,17,GB
1122,L90R6PtxFKE,19,29,US
1123,FaxqVBYVOVU,19,56,GB
1124,r17fqELkv7g,19,81,GB
1125,oRexsyztGS0,19,45,US
1126,4oYYVrEFWE8,19,69,GB
1127,21jcP-1w4DA,18,41,GB
1128,FofCwLXknq8,18,56,GB
1129,XR2ezV6pusk,18,29,GB
1130,2kCbFmjEi6A,18,51,GB
1131,pwj_SZHqiSc,18,38,GB
1132,_KEN-cxmGw8,18,39,GB
1133,maAa7J3iEM8,18,48,GB
1134,5DpvCOebmo4,18,29,GB
1135,ijUK3z5rt5s,18,56,GB
1136,N4MtzsregT8,18,35,US
1137,hNsd-m30m2E,18,19,GB
1138,c8W-auqg024,18,54,US
1139,iZUfPIKbgUM,18,35,US
1140,XUqRem0W8L8,18,41,GB
1141,JWAvRIpuj1U,18,44,GB
1142,0nybdPCuvRI,18,52,GB
1143,nt00QzKuNVY,18,30,US
1144,XeLIvgsYdFI,18,24,GB
1145,5ELQ6u_5YYM,18,57,GB
1146,FntZKz9fXp8,18,95,GB
1147,ZurW-Uc6Lc0,18,36,GB
1148,ic1kMoM_kPw,18,71,GB
1149,2nVPFdqejD0,18,57,US
1150,LeWtF5y9-6Q,18,52,GB
1151,X5DWRXTOUD0,18,44,GB
1152,iWFgvbf_Zu8,18,26,GB
1153,giiIq7t4oMQ,18,53,US
1154,OylDdm-6ZH0,18,61,US
1155,hdyD3afxyxc,18,71,GB
1156,p9RLCdyn_40,18,47,GB
1157,c24xTGTaTNI,18,42,GB
1158,_akwfRuL4os,18,52,GB
1159,KDPG0YEsD5Q,18,59,GB
1160,WyuPSLj_6aw,18,63,GB
1161,f_jTeuajas0,18,45,GB
1162,IJofEhiRpy0,18,41,US
1163,c7cYON3uVZo,18,39,US
1164,r9C7Grxk4bU,18,52,GB
1165,RzK4sqmgimk,18,58,GB
1166,0KRpcUAtg00,18,38,US
1167,0zMSMJZc9EA,18,66,US
1168,SCPkXjwSWCY,18,63,GB
1169,c47kn_Y4y8A,18,35,GB
1170,diOhJMLSCNw,18,84,GB
1171,CXK3OiDgymo,18,77,GB
1172,TSA9VZduuZ4,18,31,GB
1173,svZScJMh4Pg,18,26,GB
1174,oSumNo-j-oc,18,46,GB
1175,9r6NI9m_IxM,18,64,GB
1176,urkiePoszu4,18,36,GB
1177,PuaBdAwbbZY,18,61,GB
1178,Uy5ATBR15yw,18,32,GB
1179,EAGhzuitLXU,18,59,US
1180,utsPTIL0ACE,18,50,GB
1181,Yg8jdBLTtfo,18,81,US
1182,rwFfo61fVSY,18,35,US
1183,1hTLGlgZ4Z8,18,47,GB
1184,q8v9MvManKE,18,28,US
1185,gu9_m0vm7fM,18,40,GB
1186,TdjAJeUy0zM,18,45,GB
1187,36DAv_m8Mlw,18,48,GB
1188,2QK6Usg2KT0,18,58,US
1189,aMcjxSThD54,18,79,GB
1190,9bAiXJoNdy0,18,40,GB
1191,MLFQxVOvan4,18,59,GB
1192,Jw1Y-zhQURU,18,45,GB
1193,0aan7Vtcco0,18,95,GB
1194,oRArmtMA9AI,18,39,US
1195,HuJkBDBloa0,18,21,GB
1196,MMGrzOu1amQ,18,71,GB
1197,3y75zBl37f8,18,69,US
1198,Ei6AtHXJ9dg,18,41,GB
1199,9t9u_yPEidY,18,60,GB
1200,dsNNfiA6qjs,18,70,GB
1201,HmBIn9De-Yc,18,36,GB
1202,akTosGXl8pI,18,72,GB
1203,6BF7IWpaZoU,18,21,GB
1204,pNpsjMnO7mU,18,98,GB
1205,IpN_wAlYZSs,18,47,US
1206,HFGzgtMyOZY,18,33,US
1207,NUjLi_tm-aM,18,98,GB
1208,q9bGAAYR2MY,18,34,GB
1209,EU-eQpCqBXQ,18,18,US
1210,f3uZxD39awA,18,48,GB
1211,IjvXgzSa1Dk,18,47,US
1212,gS1DbvHHVH0,18,25,US
1213,Q4nc8Ky94IA,18,37,GB
1214,AM1pavPRU8E,18,65,GB
1215,Txlk7PiHaGk,18,28,US
1216,leFNoUJmJ9o,18,37,GB
1217,sqkL6D0ScR0,18,41,US
1218,Am6NHDbj6XA,18,44,GB
1219,UXm1xHECZu0,18,47,GB
1220,YtKap-E0OGM,18,39,GB
1221,lJM8qqEy35c,18,39,GB
1222,3TPY4TKo6uQ,18,49,GB
1223,rog8VV2A2bY,18,44,GB
1224,KWXvMicCzm0,18,81,GB
1225,MwdYpMS8s28,18,65,GB
1226,lERhNXw6FaQ,18,37,GB
1227,oY9GVZKwBhI,18,41,US
1228,QF031DwMffQ,18,47,GB
1229,b7K_lbglfI4,18,50,GB
1230,C54cHGCwBdk,18,16,US
1231,hW9ScsV6QJ0,18,18,GB
1232,qZHycHI3F1Q,18,45,US
1233,8bNu6Ktj858,18,28,US
1234,QgaYsdnOMiM,18,90,GB
1235,hUDAcPr9dQs,18,83,GB
1236,8fbyfDbi-MI,18,13,US
1237,IPgdIHV_zMo,18,46,GB
1238,_yiQHtBFYkg,18,53,GB
1239,P_If9xMyl10,18,65,US
1240,gImQUUb8cU4,18,25,GB
1241,YBT_rfVxY5A,18,54,GB
1242,5_-NKRVn7IQ,18,48,US
1243,ceyU5UBumLU,18,46,GB
1244,0NWKUHl6JLY,18,44,GB
1245,zUelEgXDHa8,18,35,GB
1246,p-GN8WXoiX4,18,56,US
1247,OTu9N40E_MI,18,72,GB
1248,iLZwZX39FXU,18,48,GB
1249,2ybeU5JUoK4,18,74,US
1250,QfmgAmtGXwo,18,30,GB
1251,flLc6LmAG6c,18,42,US
1252,PfLCyR6Efvw,18,36,GB
1253,41PTANtZFW0,18,19,GB
1254,MmPPxQnaGDY,18,40,GB
1255,Kpxn9nl02qg,18,64,GB
1256,Mn-3c6of8t8,18,21,GB
1257,Qc9-dHabR2E,18,42,GB
1258,8Y5-GI9hYcI,18,56,US
1259,QVoleJYgdM8,18,39,GB
1260,exYLX9xGoyo,18,49,GB
1261,UAdJvXMIlXc,18,48,GB
1262,xe8Id7pDNOM,18,23,GB
1263,9POblaMln4Q,18,26,US
1264,ZhEz1cvC1rc,18,42,US
1265,HzILu6yyA20,17,31,GB
1266,F1b5ouja_VI,17,27,GB
1267,5QpnRjXtm1A,17,21,GB
1268,jbeEE0RaEeA,17,51,GB
1269,7_FJUSBFbJM,17,56,US
1270,dY2jpeasD4w,17,62,US
1271,DV1OqgHb3jc,17,25,US
1272,w8UI8r9Ccwk,17,43,US
1273,s_LxZx42sIk,17,42,GB
1274,hYip_Vuv8J0,17,72,GB
1275,0VsgQmCPgoI,17,26,GB
1276,Q48VduIflPk,17,56,GB
1277,ijJPFowBsBc,17,37,GB
1278,7DbslbKsQSk,17,35,US
1279,bi1wcqsFoCs,17,81,GB
1280,jdH2Sy-BlNE,17,48,GB
1281,wylMwU1wEOM,17,58,US
1282,jH2t4Tcl3Pg,17,81,GB
1283,ipuU0hHYiF4,17,91,GB
1284,JpR_JaVguBk,17,56,GB
1285,jiZfc0b2t3Q,17,59,US
1286,0lXX3dJUAGY,17,35,GB
1287,wjdXv3bOtqc,17,55,GB
1288,YR5qurEje5Y,17,51,GB
1289,Da-2h2B4faU,17,61,US
1290,Hxkf1E4Uz9Y,17,50,GB
1291,I5uXtODq74w,17,19,GB
1292,_0Wz8e4W-oE,17,8,US
1293,YKKE-LX5FPE,17,88,GB
1294,LN-m0Ci8MZ8,17,41,US
1295,5g2UZr5RGgg,17,19,US
1296,QM9xgHibvzM,17,66,GB
1297,5fZiMNo5-uo,17,63,US
1298,n-H6zIeMiUs,17,49,US
1299,Es9CfWMmPRU,17,43,US
1300,Yhea380bYp0,17,33,GB
1301,0ldBURP-cWo,17,64,GB
1302,ZJDMWVZta3M,17,37,US
1303,Qj7DVNDb7To,17,44,GB
1304,hQA0oWZpgAQ,17,43,US
1305,Yiq8YjQC6Rw,17,12,US
1306,weebcQPRGUE,17,48,GB
1307,6YNZlXfW6Ho,17,19,GB
1308,EFwa5Owp0-k,17,24,US
1309,ek1ePFp-nBI,17,33,GB
1310,sVfTvLm-7Ac,17,46,GB
1311,h_67XloYXTc,17,51,GB
1312,Djxjmq9pvrM,17,46,GB
1313,n9JVbbRBqfY,17,77,US
1314,L9eFkmjIIWA,17,30,GB
1315,E9eAshaPvYw,17,59,GB
1316,8JfMdhrbehY,17,34,US
1317,dHDn26UX4aw,17,85,GB
1318,3hn14sIQc6E,17,53,GB
1319,GEB2f5dpFXs,17,43,US
1320,GCTyFp0PpHE,17,42,GB
1321,xXf2ct7C2fQ,17,31,US
1322,3mUtNE82ZV4,17,45,GB
1323,gEn3wcpNsg8,17,29,GB
1324,Uv1xscwDtIQ,17,57,GB
1325,8nWw8q3zEpw,17,49,GB
1326,CP23fL52Bes,17,56,US
1327,lgBn6qzMlXw,17,66,US
1328,mMHT2vdWvpg,17,62,GB
1329,B3qT1k0r9pw,17,66,US
1330,2-bTbRjqjoE,17,40,GB
1331,MaTSyJDoxPo,17,48,GB
1332,KQT32vW61eI,17,76,GB
1333,mMtjGYdJOps,17,32,US
1334,xPsEiZAOb_I,17,30,GB
1335,UtuUGoN6HPo,17,60,GB
1336,r-d5HI-zC3I,17,50,GB
1337,WXTNngJsBrI,17,41,US
1338,KrxDhokzEv4,17,59,GB
1339,FvBcYkY7ZGo,17,59,GB
1340,o7OwzKm8aa0,17,21,GB
1341,CbWP9nvnRhw,17,19,US
1342,Cd8UxUlqaZ8,17,21,GB
1343,V1Pl8CzNzCw,17,36,US
1344,s31XTrGJchQ,17,14,US
1345,BEePFpC9qG8,17,54,GB
1346,4DQ-2tDzJxw,17,31,GB
1347,i9EyFghIt5o,17,41,GB
1348,Kemqo35m8gk,17,28,US
1349,pHvXZLREt9E,17,43,GB
